date,location,country,total_vaccinations_raw,total_distributed_raw,pop_est,division,total_vaccinations_int,total_distributed_int,daily_vaccinations_int,daily_distributed_int,daily_vaccinations_rolling,daily_distributed_rolling
2021-02-07,Prince Edward Island,canada,8337.0,10200.0,159713.0,Atlantic,8337.0,10200.0,0.0,0.0,118.14285714285714,139.28571428571428
2021-02-08,Prince Edward Island,canada,8337.0,10200.0,159713.0,Atlantic,8337.0,10200.0,0.0,0.0,118.14285714285714,139.28571428571428
2021-02-09,Prince Edward Island,canada,8828.0,10200.0,159713.0,Atlantic,8828.0,10200.0,491.0,0.0,138.85714285714286,139.28571428571428
2021-02-10,Prince Edward Island,canada,8828.0,10200.0,159713.0,Atlantic,8828.0,10200.0,0.0,0.0,138.85714285714286,139.28571428571428
2021-02-11,Prince Edward Island,canada,8828.0,11875.0,159713.0,Atlantic,8828.0,11875.0,0.0,1675.0,70.14285714285714,239.28571428571428
2021-02-12,Prince Edward Island,canada,9139.0,11875.0,159713.0,Atlantic,9139.0,11875.0,311.0,0.0,114.57142857142857,239.28571428571428
2021-02-13,Prince Edward Island,canada,9139.0,11875.0,159713.0,Atlantic,9139.0,11875.0,0.0,0.0,114.57142857142857,239.28571428571428
2021-02-14,Prince Edward Island,canada,9139.0,11875.0,159713.0,Atlantic,9139.0,11875.0,0.0,0.0,114.57142857142857,239.28571428571428
2021-02-15,Prince Edward Island,canada,9139.0,11875.0,159713.0,Atlantic,9139.0,11875.0,0.0,0.0,114.57142857142857,239.28571428571428
2021-02-16,Prince Edward Island,canada,10610.0,11875.0,159713.0,Atlantic,10610.0,11875.0,1471.0,0.0,254.57142857142858,239.28571428571428
2021-02-17,Prince Edward Island,canada,10610.0,11875.0,159713.0,Atlantic,10610.0,11875.0,0.0,0.0,254.57142857142858,239.28571428571428
2021-02-18,Prince Edward Island,canada,10691.0,11875.0,159713.0,Atlantic,10691.0,11875.0,81.0,0.0,266.14285714285717,0.0
2021-02-19,Prince Edward Island,canada,10691.0,13045.0,159713.0,Atlantic,10691.0,13045.0,0.0,1170.0,221.71428571428572,167.14285714285714
2021-02-20,Prince Edward Island,canada,10691.0,13045.0,159713.0,Atlantic,10691.0,13045.0,0.0,0.0,221.71428571428572,167.14285714285714
2021-02-21,Prince Edward Island,canada,10691.0,13045.0,159713.0,Atlantic,10691.0,13045.0,0.0,0.0,221.71428571428572,167.14285714285714
2021-02-22,Prince Edward Island,canada,10691.0,13045.0,159713.0,Atlantic,10691.0,13045.0,0.0,0.0,221.71428571428572,167.14285714285714
2021-02-23,Prince Edward Island,canada,11630.0,13045.0,159713.0,Atlantic,11630.0,13045.0,939.0,0.0,145.71428571428572,167.14285714285714
2021-02-24,Prince Edward Island,canada,11630.0,13045.0,159713.0,Atlantic,11630.0,13045.0,0.0,0.0,145.71428571428572,167.14285714285714
2021-02-25,Prince Edward Island,canada,12176.0,13045.0,159713.0,Atlantic,12176.0,13045.0,546.0,0.0,212.14285714285714,167.14285714285714
2021-02-26,Prince Edward Island,canada,12176.0,14715.0,159713.0,Atlantic,12176.0,14715.0,0.0,1670.0,212.14285714285714,238.57142857142858
2021-02-27,Prince Edward Island,canada,12176.0,14715.0,159713.0,Atlantic,12176.0,14715.0,0.0,0.0,212.14285714285714,238.57142857142858
2021-02-28,Prince Edward Island,canada,12176.0,14715.0,159713.0,Atlantic,12176.0,14715.0,0.0,0.0,212.14285714285714,238.57142857142858
2021-03-01,Prince Edward Island,canada,12176.0,14715.0,159713.0,Atlantic,12176.0,14715.0,0.0,0.0,212.14285714285714,238.57142857142858
2021-03-02,Prince Edward Island,canada,12596.0,14715.0,159713.0,Atlantic,12596.0,14715.0,420.0,0.0,138.0,238.57142857142858
2021-01-12,Quebec,canada,99510.0,115375.0,8575779.0,Quebec,99510.0,115375.0,,,,
2021-01-13,Quebec,canada,107365.0,156325.0,8575779.0,Quebec,107365.0,156325.0,7855.0,40950.0,7855.0,40950.0
2021-01-14,Quebec,canada,115704.0,162175.0,8575779.0,Quebec,115704.0,162175.0,8339.0,5850.0,8097.0,23400.0
2021-01-15,Quebec,canada,127073.0,162175.0,8575779.0,Quebec,127073.0,162175.0,11369.0,0.0,9187.666666666666,15600.0
2021-01-16,Quebec,canada,137856.0,162175.0,8575779.0,Quebec,137856.0,162175.0,10783.0,0.0,9586.5,11700.0
2021-01-17,Quebec,canada,146694.0,196175.0,8575779.0,Quebec,146694.0,196175.0,8838.0,34000.0,9436.8,16160.0
2021-01-18,Quebec,canada,153539.0,196175.0,8575779.0,Quebec,153539.0,196175.0,6845.0,0.0,9004.833333333334,13466.666666666666
2021-01-19,Quebec,canada,164053.0,220550.0,8575779.0,Quebec,164053.0,220550.0,10514.0,24375.0,9220.42857142857,15025.0
2021-01-20,Quebec,canada,174260.0,237125.0,8575779.0,Quebec,174260.0,237125.0,10207.0,16575.0,9556.42857142857,11542.857142857143
2021-01-21,Quebec,canada,186210.0,238100.0,8575779.0,Quebec,186210.0,238100.0,11950.0,975.0,10072.285714285714,10846.42857142857
2021-01-22,Quebec,canada,200627.0,238100.0,8575779.0,Quebec,200627.0,238100.0,14417.0,0.0,10507.714285714286,10846.42857142857
2021-01-23,Quebec,canada,210252.0,238100.0,8575779.0,Quebec,210252.0,238100.0,9625.0,0.0,10342.285714285714,10846.42857142857
2021-01-24,Quebec,canada,218755.0,238100.0,8575779.0,Quebec,218755.0,238100.0,8503.0,0.0,10294.42857142857,5989.285714285715
2021-01-25,Quebec,canada,220715.0,238100.0,8575779.0,Quebec,220715.0,238100.0,1960.0,0.0,9596.57142857143,5989.285714285715
2021-01-26,Quebec,canada,224879.0,238100.0,8575779.0,Quebec,224879.0,238100.0,4164.0,0.0,8689.42857142857,2507.1428571428573
2021-01-27,Quebec,canada,229219.0,238100.0,8575779.0,Quebec,229219.0,238100.0,4340.0,0.0,7851.285714285715,139.28571428571428
2021-01-28,Quebec,canada,232986.0,238100.0,8575779.0,Quebec,232986.0,238100.0,3767.0,0.0,6682.285714285715,0.0
2021-01-29,Quebec,canada,236057.0,238100.0,8575779.0,Quebec,236057.0,238100.0,3071.0,0.0,5061.428571428572,0.0
2021-01-30,Quebec,canada,238143.0,238100.0,8575779.0,Quebec,238143.0,238100.0,2086.0,0.0,3984.4285714285716,0.0
2021-01-31,Quebec,canada,238227.0,238100.0,8575779.0,Quebec,238227.0,238100.0,84.0,0.0,2781.714285714286,0.0
2021-02-01,Quebec,canada,239023.0,238100.0,8575779.0,Quebec,239023.0,238100.0,796.0,0.0,2615.4285714285716,0.0
2021-02-02,Quebec,canada,240830.0,256625.0,8575779.0,Quebec,240830.0,256625.0,1807.0,18525.0,2278.714285714286,2646.4285714285716
2021-02-03,Quebec,canada,241546.0,256625.0,8575779.0,Quebec,241546.0,256625.0,716.0,0.0,1761.0,2646.4285714285716
2021-02-04,Quebec,canada,243955.0,256625.0,8575779.0,Quebec,243955.0,256625.0,2409.0,0.0,1567.0,2646.4285714285716
2021-02-05,Quebec,canada,248673.0,256625.0,8575779.0,Quebec,248673.0,256625.0,4718.0,0.0,1802.2857142857142,2646.4285714285716
2021-02-06,Quebec,canada,253904.0,256625.0,8575779.0,Quebec,253904.0,256625.0,5231.0,0.0,2251.5714285714284,2646.4285714285716
2021-02-07,Quebec,canada,256550.0,256625.0,8575779.0,Quebec,256550.0,256625.0,2646.0,0.0,2617.5714285714284,2646.4285714285716
2021-02-08,Quebec,canada,259188.0,294825.0,8575779.0,Quebec,259188.0,294825.0,2638.0,38200.0,2880.714285714286,8103.571428571428
2021-02-09,Quebec,canada,262594.0,294825.0,8575779.0,Quebec,262594.0,294825.0,3406.0,0.0,3109.1428571428573,5457.142857142857
2021-02-10,Quebec,canada,266590.0,310425.0,8575779.0,Quebec,266590.0,310425.0,3996.0,15600.0,3577.714285714286,7685.714285714285
2021-02-11,Quebec,canada,272332.0,310425.0,8575779.0,Quebec,272332.0,310425.0,5742.0,0.0,4053.8571428571427,7685.714285714285
2021-02-12,Quebec,canada,280612.0,310425.0,8575779.0,Quebec,280612.0,310425.0,8280.0,0.0,4562.714285714285,7685.714285714285
2021-02-13,Quebec,canada,290953.0,310425.0,8575779.0,Quebec,290953.0,310425.0,10341.0,0.0,5292.714285714285,7685.714285714285
2021-02-14,Quebec,canada,293944.0,310425.0,8575779.0,Quebec,293944.0,310425.0,2991.0,0.0,5342.0,7685.714285714285
2021-02-15,Quebec,canada,294886.0,310425.0,8575779.0,Quebec,294886.0,310425.0,942.0,0.0,5099.714285714285,2228.5714285714284
2021-02-16,Quebec,canada,297694.0,310425.0,8575779.0,Quebec,297694.0,310425.0,2808.0,0.0,5014.285714285715,2228.5714285714284
2021-02-17,Quebec,canada,299673.0,401685.0,8575779.0,Quebec,299673.0,401685.0,1979.0,91260.0,4726.142857142857,13037.142857142857
2021-02-18,Quebec,canada,302118.0,401685.0,8575779.0,Quebec,302118.0,401685.0,2445.0,0.0,4255.142857142857,13037.142857142857
2021-02-19,Quebec,canada,311651.0,401685.0,8575779.0,Quebec,311651.0,401685.0,9533.0,0.0,4434.142857142857,13037.142857142857
2021-02-20,Quebec,canada,329324.0,401685.0,8575779.0,Quebec,329324.0,401685.0,17673.0,0.0,5481.571428571428,13037.142857142857
2021-02-21,Quebec,canada,344900.0,401685.0,8575779.0,Quebec,344900.0,401685.0,15576.0,0.0,7279.428571428572,13037.142857142857
2021-02-22,Quebec,canada,353894.0,401685.0,8575779.0,Quebec,353894.0,401685.0,8994.0,0.0,8429.714285714286,13037.142857142857
2021-02-23,Quebec,canada,365978.0,509325.0,8575779.0,Quebec,365978.0,509325.0,12084.0,107640.0,9754.857142857143,28414.285714285714
2021-02-24,Quebec,canada,376910.0,509325.0,8575779.0,Quebec,376910.0,509325.0,10932.0,0.0,11033.857142857143,15377.142857142857
2021-02-25,Quebec,canada,387076.0,509325.0,8575779.0,Quebec,387076.0,509325.0,10166.0,0.0,12136.857142857143,15377.142857142857
2021-02-26,Quebec,canada,400540.0,537825.0,8575779.0,Quebec,400540.0,537825.0,13464.0,28500.0,12698.42857142857,19448.571428571428
2021-02-27,Quebec,canada,418399.0,537825.0,8575779.0,Quebec,418399.0,537825.0,17859.0,0.0,12725.0,19448.571428571428
2021-02-28,Quebec,canada,432255.0,537825.0,8575779.0,Quebec,432255.0,537825.0,13856.0,0.0,12479.285714285714,19448.571428571428
2021-03-01,Quebec,canada,438815.0,537825.0,8575779.0,Quebec,438815.0,537825.0,6560.0,0.0,12131.57142857143,19448.571428571428
2021-03-02,Quebec,canada,455328.0,537825.0,8575779.0,Quebec,455328.0,537825.0,16513.0,0.0,12764.285714285714,4071.4285714285716
2021-01-12,Saskatchewan,canada,9880.0,17575.0,1177884.0,Prairies,9880.0,17575.0,,,,
2021-01-13,Saskatchewan,canada,10400.0,17575.0,1177884.0,Prairies,10400.0,17575.0,520.0,0.0,520.0,0.0
2021-01-14,Saskatchewan,canada,11985.0,24400.0,1177884.0,Prairies,11985.0,24400.0,1585.0,6825.0,1052.5,3412.5
2021-01-15,Saskatchewan,canada,14017.0,24400.0,1177884.0,Prairies,14017.0,24400.0,2032.0,0.0,1379.0,2275.0
2021-01-16,Saskatchewan,canada,16927.0,29300.0,1177884.0,Prairies,16927.0,29300.0,2910.0,4900.0,1761.75,2931.25
2021-01-17,Saskatchewan,canada,20159.0,29300.0,1177884.0,Prairies,20159.0,29300.0,3232.0,0.0,2055.8,2345.0
2021-01-18,Saskatchewan,canada,22618.0,29300.0,1177884.0,Prairies,22618.0,29300.0,2459.0,0.0,2123.0,1954.1666666666667
2021-01-19,Saskatchewan,canada,24575.0,29300.0,1177884.0,Prairies,24575.0,29300.0,1957.0,0.0,2099.285714285714,1675.0
2021-01-20,Saskatchewan,canada,27233.0,29300.0,1177884.0,Prairies,27233.0,29300.0,2658.0,0.0,2404.714285714286,1675.0
2021-01-21,Saskatchewan,canada,29781.0,32225.0,1177884.0,Prairies,29781.0,32225.0,2548.0,2925.0,2542.285714285714,1117.857142857143
2021-01-22,Saskatchewan,canada,31275.0,32725.0,1177884.0,Prairies,31275.0,32725.0,1494.0,500.0,2465.4285714285716,1189.2857142857142
2021-01-23,Saskatchewan,canada,32385.0,32725.0,1177884.0,Prairies,32385.0,32725.0,1110.0,0.0,2208.285714285714,489.2857142857143
2021-01-24,Saskatchewan,canada,33039.0,32725.0,1177884.0,Prairies,33039.0,32725.0,654.0,0.0,1840.0,489.2857142857143
2021-01-25,Saskatchewan,canada,33353.0,32725.0,1177884.0,Prairies,33353.0,32725.0,314.0,0.0,1533.5714285714287,489.2857142857143
2021-01-26,Saskatchewan,canada,34080.0,32725.0,1177884.0,Prairies,34080.0,32725.0,727.0,0.0,1357.857142857143,489.2857142857143
2021-01-27,Saskatchewan,canada,34615.0,32725.0,1177884.0,Prairies,34615.0,32725.0,535.0,0.0,1054.5714285714287,489.2857142857143
2021-01-28,Saskatchewan,canada,34672.0,32725.0,1177884.0,Prairies,34672.0,32725.0,57.0,0.0,698.7142857142857,71.42857142857143
2021-01-29,Saskatchewan,canada,35091.0,35091.0,1177884.0,Prairies,35091.0,35091.0,419.0,2366.0,545.1428571428571,338.0
2021-01-30,Saskatchewan,canada,35239.0,35091.0,1177884.0,Prairies,35239.0,35091.0,148.0,0.0,407.7142857142857,338.0
2021-01-31,Saskatchewan,canada,35359.0,35091.0,1177884.0,Prairies,35359.0,35091.0,120.0,0.0,331.42857142857144,338.0
2021-02-01,Saskatchewan,canada,35447.0,35091.0,1177884.0,Prairies,35447.0,35091.0,88.0,0.0,299.14285714285717,338.0
2021-02-02,Saskatchewan,canada,35575.0,35091.0,1177884.0,Prairies,35575.0,35091.0,128.0,0.0,213.57142857142858,338.0
2021-02-03,Saskatchewan,canada,35763.0,35091.0,1177884.0,Prairies,35763.0,35091.0,188.0,0.0,164.0,338.0
2021-02-04,Saskatchewan,canada,36527.0,38575.0,1177884.0,Prairies,36527.0,38575.0,764.0,3484.0,265.0,835.7142857142857
2021-02-05,Saskatchewan,canada,38710.0,38575.0,1177884.0,Prairies,38710.0,38575.0,2183.0,0.0,517.0,497.7142857142857
2021-02-06,Saskatchewan,canada,41254.0,38575.0,1177884.0,Prairies,41254.0,38575.0,2544.0,0.0,859.2857142857143,497.7142857142857
2021-02-07,Saskatchewan,canada,41254.0,38575.0,1177884.0,Prairies,41254.0,38575.0,0.0,0.0,842.1428571428571,497.7142857142857
2021-02-08,Saskatchewan,canada,42987.0,44575.0,1177884.0,Prairies,42987.0,44575.0,1733.0,6000.0,1077.142857142857,1354.857142857143
2021-02-09,Saskatchewan,canada,44521.0,44575.0,1177884.0,Prairies,44521.0,44575.0,1534.0,0.0,1278.0,1354.857142857143
2021-02-10,Saskatchewan,canada,45371.0,44575.0,1177884.0,Prairies,45371.0,44575.0,850.0,0.0,1372.5714285714287,1354.857142857143
2021-02-11,Saskatchewan,canada,46263.0,46525.0,1177884.0,Prairies,46263.0,46525.0,892.0,1950.0,1390.857142857143,1135.7142857142858
2021-02-12,Saskatchewan,canada,46788.0,46525.0,1177884.0,Prairies,46788.0,46525.0,525.0,0.0,1154.0,1135.7142857142858
2021-02-13,Saskatchewan,canada,48566.0,46525.0,1177884.0,Prairies,48566.0,46525.0,1778.0,0.0,1044.5714285714287,1135.7142857142858
2021-02-14,Saskatchewan,canada,49645.0,46525.0,1177884.0,Prairies,49645.0,46525.0,1079.0,0.0,1198.7142857142858,1135.7142857142858
2021-02-15,Saskatchewan,canada,49645.0,46525.0,1177884.0,Prairies,49645.0,46525.0,0.0,0.0,951.1428571428571,278.57142857142856
2021-02-16,Saskatchewan,canada,49841.0,46525.0,1177884.0,Prairies,49841.0,46525.0,196.0,0.0,760.0,278.57142857142856
2021-02-17,Saskatchewan,canada,50326.0,46525.0,1177884.0,Prairies,50326.0,46525.0,485.0,0.0,707.8571428571429,278.57142857142856
2021-02-18,Saskatchewan,canada,50465.0,46525.0,1177884.0,Prairies,50465.0,46525.0,139.0,0.0,600.2857142857143,0.0
2021-02-19,Saskatchewan,canada,53030.0,59395.0,1177884.0,Prairies,53030.0,59395.0,2565.0,12870.0,891.7142857142857,1838.5714285714287
2021-02-20,Saskatchewan,canada,57824.0,59395.0,1177884.0,Prairies,57824.0,59395.0,4794.0,0.0,1322.5714285714287,1838.5714285714287
2021-02-21,Saskatchewan,canada,60743.0,59395.0,1177884.0,Prairies,60743.0,59395.0,2919.0,0.0,1585.4285714285713,1838.5714285714287
2021-02-22,Saskatchewan,canada,61730.0,59395.0,1177884.0,Prairies,61730.0,59395.0,987.0,0.0,1726.4285714285713,1838.5714285714287
2021-02-23,Saskatchewan,canada,62342.0,59395.0,1177884.0,Prairies,62342.0,59395.0,612.0,0.0,1785.857142857143,1838.5714285714287
2021-02-24,Saskatchewan,canada,63345.0,59395.0,1177884.0,Prairies,63345.0,59395.0,1003.0,0.0,1859.857142857143,1838.5714285714287
2021-02-25,Saskatchewan,canada,65436.0,59395.0,1177884.0,Prairies,65436.0,59395.0,2091.0,0.0,2138.714285714286,1838.5714285714287
2021-02-26,Saskatchewan,canada,69451.0,74605.0,1177884.0,Prairies,69451.0,74605.0,4015.0,15210.0,2345.8571428571427,2172.8571428571427
2021-02-27,Saskatchewan,canada,75501.0,74605.0,1177884.0,Prairies,75501.0,74605.0,6050.0,0.0,2525.285714285714,2172.8571428571427
2021-02-28,Saskatchewan,canada,78226.0,74605.0,1177884.0,Prairies,78226.0,74605.0,2725.0,0.0,2497.5714285714284,2172.8571428571427
2021-03-01,Saskatchewan,canada,79289.0,74605.0,1177884.0,Prairies,79289.0,74605.0,1063.0,0.0,2508.4285714285716,2172.8571428571427
2021-03-02,Saskatchewan,canada,80236.0,74605.0,1177884.0,Prairies,80236.0,74605.0,947.0,0.0,2556.285714285714,2172.8571428571427
2021-01-12,Yukon,canada,495.0,7200.0,42176.0,Territories,495.0,7200.0,,,,
2021-01-13,Yukon,canada,685.0,7200.0,42176.0,Territories,685.0,7200.0,190.0,0.0,190.0,0.0
2021-01-14,Yukon,canada,685.0,7200.0,42176.0,Territories,685.0,7200.0,0.0,0.0,95.0,0.0
2021-01-15,Yukon,canada,1184.0,7200.0,42176.0,Territories,1184.0,7200.0,499.0,0.0,229.66666666666666,0.0
2021-01-16,Yukon,canada,1184.0,7200.0,42176.0,Territories,1184.0,7200.0,0.0,0.0,172.25,0.0
2021-01-17,Yukon,canada,1184.0,7200.0,42176.0,Territories,1184.0,7200.0,0.0,0.0,137.8,0.0
2021-01-18,Yukon,canada,1347.0,7200.0,42176.0,Territories,1347.0,7200.0,163.0,0.0,142.0,0.0
2021-01-19,Yukon,canada,1347.0,7200.0,42176.0,Territories,1347.0,7200.0,0.0,0.0,121.71428571428571,0.0
2021-01-20,Yukon,canada,2590.0,7200.0,42176.0,Territories,2590.0,7200.0,1243.0,0.0,272.14285714285717,0.0
2021-01-21,Yukon,canada,3160.0,7200.0,42176.0,Territories,3160.0,7200.0,570.0,0.0,353.57142857142856,0.0
2021-01-22,Yukon,canada,3730.0,14400.0,42176.0,Territories,3730.0,14400.0,570.0,7200.0,363.7142857142857,1028.5714285714287
2021-01-23,Yukon,canada,3730.0,14400.0,42176.0,Territories,3730.0,14400.0,0.0,0.0,363.7142857142857,1028.5714285714287
2021-01-24,Yukon,canada,3730.0,14400.0,42176.0,Territories,3730.0,14400.0,0.0,0.0,363.7142857142857,1028.5714285714287
2021-01-25,Yukon,canada,3952.0,14400.0,42176.0,Territories,3952.0,14400.0,222.0,0.0,372.14285714285717,1028.5714285714287
2021-01-26,Yukon,canada,4397.0,14400.0,42176.0,Territories,4397.0,14400.0,445.0,0.0,435.7142857142857,1028.5714285714287
2021-01-27,Yukon,canada,5170.0,14400.0,42176.0,Territories,5170.0,14400.0,773.0,0.0,368.57142857142856,1028.5714285714287
2021-01-28,Yukon,canada,5170.0,14400.0,42176.0,Territories,5170.0,14400.0,0.0,0.0,287.14285714285717,1028.5714285714287
2021-01-29,Yukon,canada,6496.0,14400.0,42176.0,Territories,6496.0,14400.0,1326.0,0.0,395.14285714285717,0.0
2021-01-30,Yukon,canada,6496.0,14400.0,42176.0,Territories,6496.0,14400.0,0.0,0.0,395.14285714285717,0.0
2021-01-31,Yukon,canada,6496.0,14400.0,42176.0,Territories,6496.0,14400.0,0.0,0.0,395.14285714285717,0.0
2021-02-01,Yukon,canada,7385.0,14400.0,42176.0,Territories,7385.0,14400.0,889.0,0.0,490.42857142857144,0.0
2021-02-02,Yukon,canada,7385.0,14400.0,42176.0,Territories,7385.0,14400.0,0.0,0.0,426.85714285714283,0.0
2021-02-03,Yukon,canada,9091.0,14400.0,42176.0,Territories,9091.0,14400.0,1706.0,0.0,560.1428571428571,0.0
2021-02-04,Yukon,canada,9931.0,14400.0,42176.0,Territories,9931.0,14400.0,840.0,0.0,680.1428571428571,0.0
2021-02-05,Yukon,canada,10519.0,14400.0,42176.0,Territories,10519.0,14400.0,588.0,0.0,574.7142857142857,0.0
2021-02-06,Yukon,canada,10519.0,14400.0,42176.0,Territories,10519.0,14400.0,0.0,0.0,574.7142857142857,0.0
2021-02-07,Yukon,canada,10519.0,14400.0,42176.0,Territories,10519.0,14400.0,0.0,0.0,574.7142857142857,0.0
2021-02-08,Yukon,canada,11059.0,14400.0,42176.0,Territories,11059.0,14400.0,540.0,0.0,524.8571428571429,0.0
2021-02-09,Yukon,canada,11234.0,14400.0,42176.0,Territories,11234.0,14400.0,175.0,0.0,549.8571428571429,0.0
2021-02-10,Yukon,canada,11344.0,14400.0,42176.0,Territories,11344.0,14400.0,110.0,0.0,321.85714285714283,0.0
2021-02-11,Yukon,canada,11434.0,18900.0,42176.0,Territories,11434.0,18900.0,90.0,4500.0,214.71428571428572,642.8571428571429
2021-02-12,Yukon,canada,11514.0,18900.0,42176.0,Territories,11514.0,18900.0,80.0,0.0,142.14285714285714,642.8571428571429
2021-02-13,Yukon,canada,11514.0,18900.0,42176.0,Territories,11514.0,18900.0,0.0,0.0,142.14285714285714,642.8571428571429
2021-02-14,Yukon,canada,11514.0,18900.0,42176.0,Territories,11514.0,18900.0,0.0,0.0,142.14285714285714,642.8571428571429
2021-02-15,Yukon,canada,11514.0,18900.0,42176.0,Territories,11514.0,18900.0,0.0,0.0,65.0,642.8571428571429
2021-02-16,Yukon,canada,11514.0,18900.0,42176.0,Territories,11514.0,18900.0,0.0,0.0,40.0,642.8571428571429
2021-02-17,Yukon,canada,11514.0,18900.0,42176.0,Territories,11514.0,18900.0,0.0,0.0,24.285714285714285,642.8571428571429
2021-02-18,Yukon,canada,11544.0,18900.0,42176.0,Territories,11544.0,18900.0,30.0,0.0,15.714285714285714,0.0
2021-02-19,Yukon,canada,11850.0,18900.0,42176.0,Territories,11850.0,18900.0,306.0,0.0,48.0,0.0
2021-02-20,Yukon,canada,11850.0,18900.0,42176.0,Territories,11850.0,18900.0,0.0,0.0,48.0,0.0
2021-02-21,Yukon,canada,11850.0,18900.0,42176.0,Territories,11850.0,18900.0,0.0,0.0,48.0,0.0
2021-02-22,Yukon,canada,12173.0,18900.0,42176.0,Territories,12173.0,18900.0,323.0,0.0,94.14285714285714,0.0
2021-02-23,Yukon,canada,13423.0,18900.0,42176.0,Territories,13423.0,18900.0,1250.0,0.0,272.7142857142857,0.0
2021-02-24,Yukon,canada,14364.0,18900.0,42176.0,Territories,14364.0,18900.0,941.0,0.0,407.14285714285717,0.0
2021-02-25,Yukon,canada,15174.0,18900.0,42176.0,Territories,15174.0,18900.0,810.0,0.0,518.5714285714286,0.0
2021-02-26,Yukon,canada,15174.0,18900.0,42176.0,Territories,15174.0,18900.0,0.0,0.0,474.85714285714283,0.0
2021-02-27,Yukon,canada,15174.0,18900.0,42176.0,Territories,15174.0,18900.0,0.0,0.0,474.85714285714283,0.0
2021-02-28,Yukon,canada,15174.0,18900.0,42176.0,Territories,15174.0,18900.0,0.0,0.0,474.85714285714283,0.0
2021-03-01,Yukon,canada,16071.0,18900.0,42176.0,Territories,16071.0,18900.0,897.0,0.0,556.8571428571429,0.0
2021-03-02,Yukon,canada,17168.0,18900.0,42176.0,Territories,17168.0,18900.0,1097.0,0.0,535.0,0.0
