date,location,country,total_vaccinations_raw,total_distributed_raw,pop_est,division
2021-04-04,Arkansas,usa,1306811.0,1908100.0,3017932.932470563,West South Central
2021-04-05,Arkansas,usa,1316063.0,1908100.0,3017932.932470563,West South Central
2021-04-06,Arkansas,usa,1325141.0,1977830.0,3017932.932470563,West South Central
2021-04-07,Arkansas,usa,1351223.0,2024830.0,3017932.932470563,West South Central
2021-04-08,Arkansas,usa,1379591.0,2035230.0,3017932.932470563,West South Central
2021-04-09,Arkansas,usa,1405741.0,2121930.0,3017932.932470563,West South Central
2021-04-10,Arkansas,usa,1440169.0,2138430.0,3017932.932470563,West South Central
2021-04-11,Arkansas,usa,1469291.0,2138430.0,3017932.932470563,West South Central
2021-04-12,Arkansas,usa,1478774.0,2138430.0,3017932.932470563,West South Central
2021-04-13,Arkansas,usa,1484206.0,2228060.0,3017932.932470563,West South Central
2021-04-14,Arkansas,usa,1508295.0,2243300.0,3017932.932470563,West South Central
2021-01-12,California,usa,816301.0,3286050.0,39509078.73136781,Pacific
2021-01-13,California,usa,891489.0,3435650.0,39509078.73136781,Pacific
2021-01-14,California,usa,975293.0,3540175.0,39509078.73136781,Pacific
2021-01-15,California,usa,1072959.0,3548575.0,39509078.73136781,Pacific
2021-01-16,California,usa,,,39509078.73136781,Pacific
2021-01-17,California,usa,,,39509078.73136781,Pacific
2021-01-18,California,usa,,,39509078.73136781,Pacific
2021-01-19,California,usa,1460430.0,3548575.0,39509078.73136781,Pacific
2021-01-20,California,usa,1532329.0,4169450.0,39509078.73136781,Pacific
2021-01-21,California,usa,1633875.0,4379500.0,39509078.73136781,Pacific
2021-01-22,California,usa,1803679.0,4714625.0,39509078.73136781,Pacific
2021-01-23,California,usa,2008220.0,4906525.0,39509078.73136781,Pacific
2021-01-24,California,usa,2199908.0,4906525.0,39509078.73136781,Pacific
2021-01-25,California,usa,2330633.0,4906525.0,39509078.73136781,Pacific
2021-01-26,California,usa,2446577.0,5340275.0,39509078.73136781,Pacific
2021-01-27,California,usa,2579666.0,5452575.0,39509078.73136781,Pacific
2021-01-28,California,usa,2746876.0,5547100.0,39509078.73136781,Pacific
2021-01-29,California,usa,2910562.0,5640225.0,39509078.73136781,Pacific
2021-01-30,California,usa,3095781.0,5666150.0,39509078.73136781,Pacific
2021-01-31,California,usa,3285351.0,5666550.0,39509078.73136781,Pacific
2021-02-01,California,usa,3453284.0,5666550.0,39509078.73136781,Pacific
2021-02-02,California,usa,3543817.0,5670500.0,39509078.73136781,Pacific
2021-02-03,California,usa,3671316.0,6343925.0,39509078.73136781,Pacific
2021-02-04,California,usa,3723803.0,6438225.0,39509078.73136781,Pacific
2021-02-05,California,usa,3920632.0,6773350.0,39509078.73136781,Pacific
2021-02-06,California,usa,4137600.0,6963500.0,39509078.73136781,Pacific
2021-02-07,California,usa,4485166.0,6963500.0,39509078.73136781,Pacific
2021-02-08,California,usa,4682862.0,6963500.0,39509078.73136781,Pacific
2021-02-09,California,usa,4784478.0,7385225.0,39509078.73136781,Pacific
2021-02-10,California,usa,4957297.0,7607100.0,39509078.73136781,Pacific
2021-02-11,California,usa,5134864.0,7822300.0,39509078.73136781,Pacific
2021-02-12,California,usa,5341104.0,7963575.0,39509078.73136781,Pacific
2021-02-13,California,usa,5562553.0,8051475.0,39509078.73136781,Pacific
2021-02-14,California,usa,5820388.0,8059325.0,39509078.73136781,Pacific
2021-02-15,California,usa,,,39509078.73136781,Pacific
2021-02-16,California,usa,6210992.0,8250650.0,39509078.73136781,Pacific
2021-02-17,California,usa,6323011.0,8406525.0,39509078.73136781,Pacific
2021-02-18,California,usa,6496140.0,8722400.0,39509078.73136781,Pacific
2021-02-19,California,usa,6964603.0,9164130.0,39509078.73136781,Pacific
2021-02-20,California,usa,7201713.0,9178020.0,39509078.73136781,Pacific
2021-02-21,California,usa,7453468.0,9178020.0,39509078.73136781,Pacific
2021-02-22,California,usa,7604725.0,9178020.0,39509078.73136781,Pacific
2021-02-23,California,usa,7728120.0,10168620.0,39509078.73136781,Pacific
2021-02-24,California,usa,7876011.0,10702330.0,39509078.73136781,Pacific
2021-02-25,California,usa,8064121.0,10956910.0,39509078.73136781,Pacific
2021-02-26,California,usa,8310945.0,11297300.0,39509078.73136781,Pacific
2021-02-27,California,usa,8566470.0,11587650.0,39509078.73136781,Pacific
2021-02-28,California,usa,8821044.0,11587650.0,39509078.73136781,Pacific
2021-03-01,California,usa,9106077.0,11587650.0,39509078.73136781,Pacific
2021-03-02,California,usa,9497125.0,12528070.0,39509078.73136781,Pacific
2021-03-03,California,usa,9731169.0,12776090.0,39509078.73136781,Pacific
2021-03-04,California,usa,9860209.0,13233190.0,39509078.73136781,Pacific
2021-03-05,California,usa,10071476.0,13609110.0,39509078.73136781,Pacific
2021-03-06,California,usa,10415023.0,13885120.0,39509078.73136781,Pacific
2021-03-07,California,usa,10634752.0,13885120.0,39509078.73136781,Pacific
2021-03-08,California,usa,10805474.0,13885120.0,39509078.73136781,Pacific
2021-03-09,California,usa,10925581.0,15047220.0,39509078.73136781,Pacific
2021-03-10,California,usa,11062505.0,15301360.0,39509078.73136781,Pacific
2021-03-11,California,usa,11220508.0,15725740.0,39509078.73136781,Pacific
2021-03-12,California,usa,11428034.0,16057300.0,39509078.73136781,Pacific
2021-03-13,California,usa,11881857.0,16376020.0,39509078.73136781,Pacific
2021-03-14,California,usa,11883375.0,16376020.0,39509078.73136781,Pacific
2021-03-15,California,usa,12306608.0,16376020.0,39509078.73136781,Pacific
2021-03-16,California,usa,12686451.0,17386130.0,39509078.73136781,Pacific
2021-03-17,California,usa,13161027.0,17612260.0,39509078.73136781,Pacific
2021-03-18,California,usa,13563094.0,18024930.0,39509078.73136781,Pacific
2021-03-19,California,usa,13882984.0,18487510.0,39509078.73136781,Pacific
2021-03-20,California,usa,14276125.0,18875980.0,39509078.73136781,Pacific
2021-03-21,California,usa,14708175.0,18875980.0,39509078.73136781,Pacific
2021-03-22,California,usa,15050673.0,18875980.0,39509078.73136781,Pacific
2021-03-23,California,usa,15349039.0,19953070.0,39509078.73136781,Pacific
2021-03-24,California,usa,15691888.0,20489560.0,39509078.73136781,Pacific
2021-03-25,California,usa,16062266.0,20941290.0,39509078.73136781,Pacific
2021-03-26,California,usa,16527440.0,21520340.0,39509078.73136781,Pacific
2021-03-27,California,usa,16944916.0,21865730.0,39509078.73136781,Pacific
2021-03-28,California,usa,17335016.0,21865730.0,39509078.73136781,Pacific
2021-03-29,California,usa,17703550.0,21865730.0,39509078.73136781,Pacific
2021-03-30,California,usa,17922091.0,23117480.0,39509078.73136781,Pacific
2021-03-31,California,usa,18223412.0,23660110.0,39509078.73136781,Pacific
2021-04-01,California,usa,18604164.0,24288100.0,39509078.73136781,Pacific
2021-04-02,California,usa,18985902.0,24873840.0,39509078.73136781,Pacific
2021-04-03,California,usa,19449615.0,25338590.0,39509078.73136781,Pacific
2021-04-04,California,usa,19962420.0,25338590.0,39509078.73136781,Pacific
2021-04-05,California,usa,20309146.0,25338590.0,39509078.73136781,Pacific
2021-04-06,California,usa,20485651.0,26977640.0,39509078.73136781,Pacific
2021-04-07,California,usa,20865892.0,27370670.0,39509078.73136781,Pacific
2021-04-08,California,usa,21243518.0,27861050.0,39509078.73136781,Pacific
2021-04-09,California,usa,21725654.0,28532520.0,39509078.73136781,Pacific
2021-04-10,California,usa,22281619.0,29034050.0,39509078.73136781,Pacific
2021-04-11,California,usa,22754163.0,29034050.0,39509078.73136781,Pacific
2021-04-12,California,usa,23031055.0,29034050.0,39509078.73136781,Pacific
2021-04-13,California,usa,23227199.0,29738690.0,39509078.73136781,Pacific
2021-04-14,California,usa,23721226.0,30837670.0,39509078.73136781,Pacific
2021-01-12,Colorado,usa,224428.0,516750.0,5758896.464640845,Mountain
2021-01-13,Colorado,usa,239665.0,530800.0,5758896.464640845,Mountain
2021-01-14,Colorado,usa,254706.0,531775.0,5758896.464640845,Mountain
2021-01-15,Colorado,usa,272233.0,531775.0,5758896.464640845,Mountain
2021-01-16,Colorado,usa,,,5758896.464640845,Mountain
2021-01-17,Colorado,usa,,,5758896.464640845,Mountain
2021-01-18,Colorado,usa,,,5758896.464640845,Mountain
2021-01-19,Colorado,usa,330292.0,531775.0,5758896.464640845,Mountain
2021-01-20,Colorado,usa,340438.0,631400.0,5758896.464640845,Mountain
2021-01-21,Colorado,usa,353194.0,657250.0,5758896.464640845,Mountain
2021-01-22,Colorado,usa,377283.0,671200.0,5758896.464640845,Mountain
2021-01-23,Colorado,usa,377283.0,692700.0,5758896.464640845,Mountain
2021-01-24,Colorado,usa,434496.0,692700.0,5758896.464640845,Mountain
2021-01-25,Colorado,usa,447880.0,692700.0,5758896.464640845,Mountain
2021-01-26,Colorado,usa,457746.0,726450.0,5758896.464640845,Mountain
2021-01-27,Colorado,usa,474527.0,775050.0,5758896.464640845,Mountain
2021-01-28,Colorado,usa,495706.0,806950.0,5758896.464640845,Mountain
2021-01-29,Colorado,usa,521879.0,813400.0,5758896.464640845,Mountain
2021-01-30,Colorado,usa,545356.0,813400.0,5758896.464640845,Mountain
2021-01-31,Colorado,usa,569234.0,813400.0,5758896.464640845,Mountain
2021-02-01,Colorado,usa,589787.0,813400.0,5758896.464640845,Mountain
2021-02-02,Colorado,usa,601347.0,871875.0,5758896.464640845,Mountain
2021-02-03,Colorado,usa,617125.0,940800.0,5758896.464640845,Mountain
2021-02-04,Colorado,usa,638923.0,983225.0,5758896.464640845,Mountain
2021-02-05,Colorado,usa,661703.0,989075.0,5758896.464640845,Mountain
2021-02-06,Colorado,usa,694860.0,991075.0,5758896.464640845,Mountain
2021-02-07,Colorado,usa,729895.0,991075.0,5758896.464640845,Mountain
2021-02-08,Colorado,usa,751960.0,991075.0,5758896.464640845,Mountain
2021-02-09,Colorado,usa,757560.0,1045000.0,5758896.464640845,Mountain
2021-02-10,Colorado,usa,787041.0,1110575.0,5758896.464640845,Mountain
2021-02-11,Colorado,usa,815108.0,1162775.0,5758896.464640845,Mountain
2021-02-12,Colorado,usa,844620.0,1204800.0,5758896.464640845,Mountain
2021-02-13,Colorado,usa,885581.0,1210475.0,5758896.464640845,Mountain
2021-02-14,Colorado,usa,926807.0,1210475.0,5758896.464640845,Mountain
2021-02-15,Colorado,usa,,,5758896.464640845,Mountain
2021-02-16,Colorado,usa,1000597.0,1224575.0,5758896.464640845,Mountain
2021-02-17,Colorado,usa,1024167.0,1230425.0,5758896.464640845,Mountain
2021-02-18,Colorado,usa,1053041.0,1282300.0,5758896.464640845,Mountain
2021-02-19,Colorado,usa,1132448.0,1332775.0,5758896.464640845,Mountain
2021-02-20,Colorado,usa,1167895.0,1348800.0,5758896.464640845,Mountain
2021-02-21,Colorado,usa,1202161.0,1348800.0,5758896.464640845,Mountain
2021-02-22,Colorado,usa,1231699.0,1348800.0,5758896.464640845,Mountain
2021-02-23,Colorado,usa,1233466.0,1417245.0,5758896.464640845,Mountain
2021-02-24,Colorado,usa,1268302.0,1512970.0,5758896.464640845,Mountain
2021-02-25,Colorado,usa,1294236.0,1597960.0,5758896.464640845,Mountain
2021-02-26,Colorado,usa,1323183.0,1658660.0,5758896.464640845,Mountain
2021-02-27,Colorado,usa,1324715.0,1700660.0,5758896.464640845,Mountain
2021-02-28,Colorado,usa,1371577.0,1700660.0,5758896.464640845,Mountain
2021-03-01,Colorado,usa,1412910.0,1700660.0,5758896.464640845,Mountain
2021-03-02,Colorado,usa,1428854.0,1747350.0,5758896.464640845,Mountain
2021-03-03,Colorado,usa,1462053.0,1847780.0,5758896.464640845,Mountain
2021-03-04,Colorado,usa,1494910.0,1933440.0,5758896.464640845,Mountain
2021-03-05,Colorado,usa,1528864.0,2008930.0,5758896.464640845,Mountain
2021-03-06,Colorado,usa,1580162.0,2019460.0,5758896.464640845,Mountain
2021-03-07,Colorado,usa,1626499.0,2019460.0,5758896.464640845,Mountain
2021-03-08,Colorado,usa,1627458.0,2019460.0,5758896.464640845,Mountain
2021-03-09,Colorado,usa,1650716.0,2119340.0,5758896.464640845,Mountain
2021-03-10,Colorado,usa,1694476.0,2213800.0,5758896.464640845,Mountain
2021-03-11,Colorado,usa,1764066.0,2298570.0,5758896.464640845,Mountain
2021-03-12,Colorado,usa,1817050.0,2331020.0,5758896.464640845,Mountain
2021-03-13,Colorado,usa,1878538.0,2345060.0,5758896.464640845,Mountain
2021-03-14,Colorado,usa,1878639.0,2345060.0,5758896.464640845,Mountain
2021-03-15,Colorado,usa,1933717.0,2345060.0,5758896.464640845,Mountain
2021-03-16,Colorado,usa,1948333.0,2345060.0,5758896.464640845,Mountain
2021-03-17,Colorado,usa,1987533.0,2536780.0,5758896.464640845,Mountain
2021-03-18,Colorado,usa,2029213.0,2644500.0,5758896.464640845,Mountain
2021-03-19,Colorado,usa,2080284.0,2669970.0,5758896.464640845,Mountain
2021-03-20,Colorado,usa,2188145.0,2684110.0,5758896.464640845,Mountain
2021-03-21,Colorado,usa,2250372.0,2684110.0,5758896.464640845,Mountain
2021-03-22,Colorado,usa,2276660.0,2684110.0,5758896.464640845,Mountain
2021-03-23,Colorado,usa,2310425.0,2789800.0,5758896.464640845,Mountain
2021-03-24,Colorado,usa,2344091.0,2894980.0,5758896.464640845,Mountain
2021-03-25,Colorado,usa,2388899.0,3006760.0,5758896.464640845,Mountain
2021-03-26,Colorado,usa,2443350.0,3050950.0,5758896.464640845,Mountain
2021-03-27,Colorado,usa,2500874.0,3060410.0,5758896.464640845,Mountain
2021-03-28,Colorado,usa,2569087.0,3060410.0,5758896.464640845,Mountain
2021-03-29,Colorado,usa,2602792.0,3060410.0,5758896.464640845,Mountain
2021-03-30,Colorado,usa,2645306.0,3217170.0,5758896.464640845,Mountain
2021-03-31,Colorado,usa,2691248.0,3330360.0,5758896.464640845,Mountain
2021-04-01,Colorado,usa,2746030.0,3459750.0,5758896.464640845,Mountain
2021-04-02,Colorado,usa,2803981.0,3517390.0,5758896.464640845,Mountain
2021-04-03,Colorado,usa,2878136.0,3527450.0,5758896.464640845,Mountain
2021-04-04,Colorado,usa,2954206.0,3527450.0,5758896.464640845,Mountain
2021-04-05,Colorado,usa,2979697.0,3527450.0,5758896.464640845,Mountain
2021-04-06,Colorado,usa,3017904.0,3720990.0,5758896.464640845,Mountain
2021-04-07,Colorado,usa,3079255.0,3837040.0,5758896.464640845,Mountain
2021-04-08,Colorado,usa,3129702.0,3963630.0,5758896.464640845,Mountain
2021-04-09,Colorado,usa,3184749.0,4016000.0,5758896.464640845,Mountain
2021-04-10,Colorado,usa,3266193.0,4090550.0,5758896.464640845,Mountain
2021-04-11,Colorado,usa,3336248.0,4090550.0,5758896.464640845,Mountain
2021-04-12,Colorado,usa,3407618.0,4090550.0,5758896.464640845,Mountain
2021-04-13,Colorado,usa,3464019.0,4181590.0,5758896.464640845,Mountain
2021-04-14,Colorado,usa,3527781.0,4308370.0,5758896.464640845,Mountain
2021-01-12,Connecticut,usa,151395.0,250775.0,3565363.7680933843,New England
2021-01-13,Connecticut,usa,161875.0,315025.0,3565363.7680933843,New England
2021-01-14,Connecticut,usa,171897.0,328675.0,3565363.7680933843,New England
2021-01-15,Connecticut,usa,185866.0,328775.0,3565363.7680933843,New England
2021-01-16,Connecticut,usa,,,3565363.7680933843,New England
2021-01-17,Connecticut,usa,,,3565363.7680933843,New England
2021-01-18,Connecticut,usa,,,3565363.7680933843,New England
2021-01-19,Connecticut,usa,229524.0,328775.0,3565363.7680933843,New England
2021-01-20,Connecticut,usa,243140.0,430375.0,3565363.7680933843,New England
2021-01-21,Connecticut,usa,264707.0,435075.0,3565363.7680933843,New England
2021-01-22,Connecticut,usa,287440.0,477250.0,3565363.7680933843,New England
2021-01-23,Connecticut,usa,306796.0,492850.0,3565363.7680933843,New England
2021-01-24,Connecticut,usa,321737.0,492850.0,3565363.7680933843,New England
2021-01-25,Connecticut,usa,331264.0,492850.0,3565363.7680933843,New England
2021-01-26,Connecticut,usa,342643.0,515675.0,3565363.7680933843,New England
2021-01-27,Connecticut,usa,360991.0,543975.0,3565363.7680933843,New England
2021-01-28,Connecticut,usa,381160.0,571775.0,3565363.7680933843,New England
2021-01-29,Connecticut,usa,403370.0,577625.0,3565363.7680933843,New England
2021-01-30,Connecticut,usa,421191.0,578600.0,3565363.7680933843,New England
2021-01-31,Connecticut,usa,436842.0,578600.0,3565363.7680933843,New England
2021-02-01,Connecticut,usa,449253.0,578600.0,3565363.7680933843,New England
2021-02-02,Connecticut,usa,456090.0,574650.0,3565363.7680933843,New England
2021-02-03,Connecticut,usa,465008.0,608600.0,3565363.7680933843,New England
2021-02-04,Connecticut,usa,481826.0,666175.0,3565363.7680933843,New England
2021-02-05,Connecticut,usa,502347.0,668125.0,3565363.7680933843,New England
2021-02-06,Connecticut,usa,519400.0,740300.0,3565363.7680933843,New England
2021-02-07,Connecticut,usa,533941.0,740300.0,3565363.7680933843,New England
2021-02-08,Connecticut,usa,542414.0,740300.0,3565363.7680933843,New England
2021-02-09,Connecticut,usa,554322.0,800225.0,3565363.7680933843,New England
2021-02-10,Connecticut,usa,574750.0,801325.0,3565363.7680933843,New England
2021-02-11,Connecticut,usa,600249.0,812325.0,3565363.7680933843,New England
2021-02-12,Connecticut,usa,626678.0,814525.0,3565363.7680933843,New England
2021-02-13,Connecticut,usa,654766.0,847200.0,3565363.7680933843,New England
2021-02-14,Connecticut,usa,674704.0,854725.0,3565363.7680933843,New England
2021-02-15,Connecticut,usa,,,3565363.7680933843,New England
2021-02-16,Connecticut,usa,711142.0,914075.0,3565363.7680933843,New England
2021-02-17,Connecticut,usa,738191.0,916075.0,3565363.7680933843,New England
2021-02-18,Connecticut,usa,767183.0,922075.0,3565363.7680933843,New England
2021-02-19,Connecticut,usa,822615.0,958925.0,3565363.7680933843,New England
2021-02-20,Connecticut,usa,847820.0,984275.0,3565363.7680933843,New England
2021-02-21,Connecticut,usa,860534.0,984275.0,3565363.7680933843,New England
2021-02-22,Connecticut,usa,882777.0,984275.0,3565363.7680933843,New England
2021-02-23,Connecticut,usa,892882.0,1025755.0,3565363.7680933843,New England
2021-02-24,Connecticut,usa,912033.0,1099225.0,3565363.7680933843,New England
2021-02-25,Connecticut,usa,925946.0,1113035.0,3565363.7680933843,New England
2021-02-26,Connecticut,usa,954153.0,1190995.0,3565363.7680933843,New England
2021-02-27,Connecticut,usa,980211.0,1198495.0,3565363.7680933843,New England
2021-02-28,Connecticut,usa,1004467.0,1198495.0,3565363.7680933843,New England
2021-03-01,Connecticut,usa,1031305.0,1198495.0,3565363.7680933843,New England
2021-03-02,Connecticut,usa,1040154.0,1281935.0,3565363.7680933843,New England
2021-03-03,Connecticut,usa,1061375.0,1309225.0,3565363.7680933843,New England
2021-03-04,Connecticut,usa,1087313.0,1345595.0,3565363.7680933843,New England
2021-03-05,Connecticut,usa,1121517.0,1421045.0,3565363.7680933843,New England
2021-03-06,Connecticut,usa,1157114.0,1434565.0,3565363.7680933843,New England
2021-03-07,Connecticut,usa,1195617.0,1434565.0,3565363.7680933843,New England
2021-03-08,Connecticut,usa,1228865.0,1434565.0,3565363.7680933843,New England
2021-03-09,Connecticut,usa,1245687.0,1525915.0,3565363.7680933843,New England
2021-03-10,Connecticut,usa,1272581.0,1558445.0,3565363.7680933843,New England
2021-03-11,Connecticut,usa,1304302.0,1604885.0,3565363.7680933843,New England
2021-03-12,Connecticut,usa,1345350.0,1642625.0,3565363.7680933843,New England
2021-03-13,Connecticut,usa,1411525.0,1659085.0,3565363.7680933843,New England
2021-03-14,Connecticut,usa,1411532.0,1659085.0,3565363.7680933843,New England
