date,location,country,total_vaccinations_raw,total_distributed_raw,pop_est,division,daily_vaccinations_raw,daily_distributed_raw,daily_vaccinations_rolling,daily_distributed_rolling
2021-02-13,Arizona,usa,1041021.0,1393475.0,7278458.370641024,Mountain,50725.0,0.0,39176.142857142855,29639.285714285714
2021-02-14,Arizona,usa,1089155.0,1393575.0,7278458.370641024,Mountain,48134.0,100.0,39989.28571428572,29653.571428571428
2021-02-15,Arizona,usa,,,7278458.370641024,Mountain,,,41356.166666666664,34595.833333333336
2021-02-16,Arizona,usa,1154583.0,1396475.0,7278458.370641024,Mountain,,,45069.6,25525.0
2021-02-17,Arizona,usa,1164900.0,1396475.0,7278458.370641024,Mountain,10317.0,0.0,40343.0,4680.0
2021-02-18,Arizona,usa,1202770.0,1396475.0,7278458.370641024,Mountain,37870.0,0.0,39153.4,420.0
2021-02-19,Arizona,usa,1376405.0,1679175.0,7278458.370641024,Mountain,173635.0,282700.0,64136.2,56560.0
2021-02-20,Arizona,usa,1425295.0,1688255.0,7278458.370641024,Mountain,48890.0,9080.0,63769.2,58376.0
2021-02-21,Arizona,usa,1469676.0,1688255.0,7278458.370641024,Mountain,44381.0,0.0,63018.6,58356.0
2021-02-22,Arizona,usa,1506572.0,1688255.0,7278458.370641024,Mountain,36896.0,0.0,58664.833333333336,48630.0
2021-02-23,Arizona,usa,1525794.0,1755635.0,7278458.370641024,Mountain,19222.0,67380.0,53030.142857142855,51308.57142857143
2021-02-24,Arizona,usa,1555942.0,1977925.0,7278458.370641024,Mountain,30148.0,222290.0,55863.142857142855,83064.28571428571
2021-02-25,Arizona,usa,1607544.0,2064265.0,7278458.370641024,Mountain,51602.0,86340.0,57824.857142857145,95398.57142857143
2021-02-26,Arizona,usa,1671294.0,2143135.0,7278458.370641024,Mountain,63750.0,78870.0,42127.0,66280.0
2021-02-27,Arizona,usa,1728239.0,2148015.0,7278458.370641024,Mountain,56945.0,4880.0,43277.71428571428,65680.0
2021-02-28,Arizona,usa,1792447.0,2148015.0,7278458.370641024,Mountain,64208.0,0.0,46110.142857142855,65680.0
2021-03-01,Arizona,usa,1849259.0,2148015.0,7278458.370641024,Mountain,56812.0,0.0,48955.28571428572,65680.0
2021-03-02,Arizona,usa,1889742.0,2244885.0,7278458.370641024,Mountain,40483.0,96870.0,51992.57142857143,69892.85714285714
2021-03-03,Arizona,usa,1930999.0,2392275.0,7278458.370641024,Mountain,41257.0,147390.0,53579.57142857143,59192.857142857145
2021-03-04,Arizona,usa,1979929.0,2453985.0,7278458.370641024,Mountain,48930.0,61710.0,53197.857142857145,55674.28571428572
2021-03-05,Arizona,usa,2038623.0,2598435.0,7278458.370641024,Mountain,58694.0,144450.0,52475.57142857143,65042.857142857145
2021-03-06,Arizona,usa,2043739.0,2623735.0,7278458.370641024,Mountain,5116.0,25300.0,45071.42857142857,67960.0
2021-03-07,Arizona,usa,2162602.0,2623735.0,7278458.370641024,Mountain,118863.0,0.0,52879.28571428572,67960.0
2021-03-08,Arizona,usa,2215219.0,2623735.0,7278458.370641024,Mountain,52617.0,0.0,52280.0,67960.0
2021-03-09,Arizona,usa,2245854.0,2638855.0,7278458.370641024,Mountain,30635.0,15120.0,50873.142857142855,56281.42857142857
2021-03-10,Arizona,usa,2293559.0,2887485.0,7278458.370641024,Mountain,47705.0,248630.0,51794.28571428572,70744.28571428571
2021-03-11,Arizona,usa,2350374.0,2909125.0,7278458.370641024,Mountain,56815.0,21640.0,52920.71428571428,65020.0
2021-03-12,Arizona,usa,2418267.0,3000645.0,7278458.370641024,Mountain,67893.0,91520.0,54234.857142857145,57458.57142857143
2021-03-13,Arizona,usa,2484603.0,3024585.0,7278458.370641024,Mountain,66336.0,23940.0,62980.57142857143,57264.28571428572
2021-03-14,Arizona,usa,2557630.0,3024585.0,7278458.370641024,Mountain,73027.0,0.0,56432.57142857143,57264.28571428572
2021-03-15,Arizona,usa,2605621.0,3024585.0,7278458.370641024,Mountain,47991.0,0.0,55771.71428571428,57264.28571428572
2021-03-16,Arizona,usa,2655283.0,3137385.0,7278458.370641024,Mountain,49662.0,112800.0,58489.857142857145,71218.57142857143
2021-03-17,Arizona,usa,2697523.0,3299085.0,7278458.370641024,Mountain,42240.0,161700.0,57709.142857142855,58800.0
2021-03-18,Arizona,usa,2755436.0,3325025.0,7278458.370641024,Mountain,57913.0,25940.0,57866.0,59414.28571428572
2021-03-19,Arizona,usa,2760907.0,3444465.0,7278458.370641024,Mountain,5471.0,119440.0,48948.57142857143,63402.857142857145
2021-03-20,Arizona,usa,2825939.0,3461245.0,7278458.370641024,Mountain,65032.0,16780.0,48762.28571428572,62380.0
2021-03-21,Arizona,usa,2893024.0,3461245.0,7278458.370641024,Mountain,67085.0,0.0,47913.42857142857,62380.0
2021-03-22,Arizona,usa,2942907.0,3461245.0,7278458.370641024,Mountain,49883.0,0.0,48183.71428571428,62380.0
2021-03-23,Arizona,usa,2970577.0,3584605.0,7278458.370641024,Mountain,27670.0,123360.0,45042.0,63888.57142857143
2021-03-24,Arizona,usa,3010048.0,3734465.0,7278458.370641024,Mountain,39471.0,149860.0,44646.42857142857,62197.142857142855
2021-03-25,Arizona,usa,3106598.0,3797605.0,7278458.370641024,Mountain,96550.0,63140.0,50166.0,67511.42857142857
2021-03-26,Arizona,usa,3169061.0,3940655.0,7278458.370641024,Mountain,62463.0,143050.0,58307.71428571428,70884.28571428571
2021-03-27,Arizona,usa,3239538.0,3970345.0,7278458.370641024,Mountain,70477.0,29690.0,59085.57142857143,72728.57142857143
2021-03-28,Arizona,usa,3308671.0,3970345.0,7278458.370641024,Mountain,69133.0,0.0,59378.142857142855,72728.57142857143
2021-03-29,Arizona,usa,3363062.0,3970345.0,7278458.370641024,Mountain,54391.0,0.0,60022.142857142855,72728.57142857143
2021-03-30,Arizona,usa,3399399.0,4153635.0,7278458.370641024,Mountain,36337.0,183290.0,61260.28571428572,81290.0
2021-03-31,Arizona,usa,3451567.0,4304045.0,7278458.370641024,Mountain,52168.0,150410.0,63074.142857142855,81368.57142857143
2021-04-01,Arizona,usa,3512579.0,4365955.0,7278458.370641024,Mountain,61012.0,61910.0,57997.28571428572,81192.85714285714
2021-04-02,Arizona,usa,3581448.0,4518235.0,7278458.370641024,Mountain,68869.0,152280.0,58912.42857142857,82511.42857142857
2021-04-03,Arizona,usa,3653578.0,4538885.0,7278458.370641024,Mountain,72130.0,20650.0,59148.57142857143,81220.0
2021-04-04,Arizona,usa,3720230.0,4538885.0,7278458.370641024,Mountain,66652.0,0.0,58794.142857142855,81220.0
2021-04-05,Arizona,usa,3772436.0,4538885.0,7278458.370641024,Mountain,52206.0,0.0,58482.0,81220.0
2021-04-06,Arizona,usa,3809075.0,4762745.0,7278458.370641024,Mountain,36639.0,223860.0,58525.142857142855,87015.71428571429
2021-04-07,Arizona,usa,3855073.0,4911345.0,7278458.370641024,Mountain,45998.0,148600.0,57643.71428571428,86757.14285714286
2021-04-08,Arizona,usa,3901177.0,4958025.0,7278458.370641024,Mountain,46104.0,46680.0,55514.0,84581.42857142857
2021-04-09,Arizona,usa,3975606.0,5127405.0,7278458.370641024,Mountain,74429.0,169380.0,56308.28571428572,87024.28571428571
2021-04-10,Arizona,usa,4054007.0,5161045.0,7278458.370641024,Mountain,78401.0,33640.0,57204.142857142855,88880.0
2021-04-11,Arizona,usa,4125010.0,5161045.0,7278458.370641024,Mountain,71003.0,0.0,57825.71428571428,88880.0
2021-04-12,Arizona,usa,4168939.0,5161045.0,7278458.370641024,Mountain,43929.0,0.0,56643.28571428572,88880.0
2021-04-13,Arizona,usa,4203995.0,5292185.0,7278458.370641024,Mountain,35056.0,131140.0,56417.142857142855,75634.28571428571
2021-04-14,Arizona,usa,4250790.0,5444665.0,7278458.370641024,Mountain,46795.0,152480.0,56531.0,76188.57142857143
2021-04-15,Arizona,usa,4306602.0,5476875.0,7278458.370641024,Mountain,55812.0,32210.0,57917.857142857145,74121.42857142857
2021-04-16,Arizona,usa,4366496.0,5627335.0,7278458.370641024,Mountain,59894.0,150460.0,55841.42857142857,71418.57142857143
2021-04-17,Arizona,usa,4440592.0,5732985.0,7278458.370641024,Mountain,74096.0,105650.0,55226.42857142857,81705.71428571429
2021-04-18,Arizona,usa,4505745.0,5738495.0,7278458.370641024,Mountain,65153.0,5510.0,54390.71428571428,82492.85714285714
2021-01-12,Arkansas,usa,40879.0,274400.0,3017925.507343292,West South Central,,,,
2021-01-13,Arkansas,usa,94854.0,297800.0,3017925.507343292,West South Central,53975.0,23400.0,53975.0,23400.0
2021-01-14,Arkansas,usa,108316.0,297800.0,3017925.507343292,West South Central,13462.0,0.0,33718.5,11700.0
2021-01-15,Arkansas,usa,118338.0,297800.0,3017925.507343292,West South Central,10022.0,0.0,25819.666666666668,7800.0
2021-01-16,Arkansas,usa,,,3017925.507343292,West South Central,,,25819.666666666668,7800.0
2021-01-17,Arkansas,usa,,,3017925.507343292,West South Central,,,25819.666666666668,7800.0
2021-01-18,Arkansas,usa,,,3017925.507343292,West South Central,,,25819.666666666668,7800.0
2021-01-19,Arkansas,usa,142337.0,297800.0,3017925.507343292,West South Central,,,25819.666666666668,7800.0
2021-01-20,Arkansas,usa,173312.0,334825.0,3017925.507343292,West South Central,30975.0,37025.0,18153.0,12341.666666666666
2021-01-21,Arkansas,usa,173312.0,361550.0,3017925.507343292,West South Central,0.0,26725.0,13665.666666666666,21250.0
2021-01-22,Arkansas,usa,201676.0,362050.0,3017925.507343292,West South Central,28364.0,500.0,19779.666666666668,21416.666666666668
2021-01-23,Arkansas,usa,201676.0,368650.0,3017925.507343292,West South Central,0.0,6600.0,14834.75,17712.5
2021-01-24,Arkansas,usa,214240.0,368650.0,3017925.507343292,West South Central,12564.0,0.0,14380.6,14170.0
2021-01-25,Arkansas,usa,221095.0,368650.0,3017925.507343292,West South Central,6855.0,0.0,13126.333333333334,11808.333333333334
2021-01-26,Arkansas,usa,236290.0,394775.0,3017925.507343292,West South Central,15195.0,26125.0,13421.857142857143,13853.57142857143
2021-01-27,Arkansas,usa,252824.0,406175.0,3017925.507343292,West South Central,16534.0,11400.0,11358.857142857143,10192.857142857143
2021-01-28,Arkansas,usa,252824.0,453300.0,3017925.507343292,West South Central,0.0,47125.0,11358.857142857143,13107.142857142857
2021-01-29,Arkansas,usa,269993.0,453500.0,3017925.507343292,West South Central,17169.0,200.0,9759.57142857143,13064.285714285714
2021-01-30,Arkansas,usa,288651.0,453700.0,3017925.507343292,West South Central,18658.0,200.0,12425.0,12150.0
2021-01-31,Arkansas,usa,303793.0,453700.0,3017925.507343292,West South Central,15142.0,0.0,12793.285714285714,12150.0
2021-02-01,Arkansas,usa,311230.0,453700.0,3017925.507343292,West South Central,7437.0,0.0,12876.42857142857,12150.0
2021-02-02,Arkansas,usa,314470.0,467800.0,3017925.507343292,West South Central,3240.0,14100.0,11168.57142857143,10432.142857142857
2021-02-03,Arkansas,usa,322447.0,499325.0,3017925.507343292,West South Central,7977.0,31525.0,9946.142857142857,13307.142857142857
2021-02-04,Arkansas,usa,338227.0,516925.0,3017925.507343292,West South Central,15780.0,17600.0,12200.42857142857,9089.285714285714
2021-02-05,Arkansas,usa,351175.0,535550.0,3017925.507343292,West South Central,12948.0,18625.0,11597.42857142857,11721.42857142857
2021-02-06,Arkansas,usa,374674.0,540050.0,3017925.507343292,West South Central,23499.0,4500.0,12289.0,12335.714285714286
2021-02-07,Arkansas,usa,393445.0,540050.0,3017925.507343292,West South Central,18771.0,0.0,12807.42857142857,12335.714285714286
2021-02-08,Arkansas,usa,401664.0,540050.0,3017925.507343292,West South Central,8219.0,0.0,12919.142857142857,12335.714285714286
2021-02-09,Arkansas,usa,404127.0,580775.0,3017925.507343292,West South Central,2463.0,40725.0,12808.142857142857,16139.285714285714
2021-02-10,Arkansas,usa,418054.0,581875.0,3017925.507343292,West South Central,13927.0,1100.0,13658.142857142857,11792.857142857143
2021-02-11,Arkansas,usa,430803.0,593775.0,3017925.507343292,West South Central,12749.0,11900.0,13225.142857142857,10978.57142857143
2021-02-12,Arkansas,usa,447146.0,629900.0,3017925.507343292,West South Central,16343.0,36125.0,13710.142857142857,13478.57142857143
2021-02-13,Arkansas,usa,457386.0,630700.0,3017925.507343292,West South Central,10240.0,800.0,11816.0,12950.0
2021-02-14,Arkansas,usa,472536.0,630700.0,3017925.507343292,West South Central,15150.0,0.0,11298.714285714286,12950.0
2021-02-15,Arkansas,usa,,,3017925.507343292,West South Central,,,11812.0,15108.333333333334
2021-02-16,Arkansas,usa,483438.0,631675.0,3017925.507343292,West South Central,,,13681.8,9985.0
2021-02-17,Arkansas,usa,486949.0,649225.0,3017925.507343292,West South Central,3511.0,17550.0,11598.6,13275.0
2021-02-18,Arkansas,usa,490737.0,664225.0,3017925.507343292,West South Central,3788.0,15000.0,9806.4,13895.0
2021-02-19,Arkansas,usa,517271.0,691525.0,3017925.507343292,West South Central,26534.0,27300.0,11844.6,12130.0
2021-02-20,Arkansas,usa,520904.0,691525.0,3017925.507343292,West South Central,3633.0,0.0,10523.2,11970.0
2021-02-21,Arkansas,usa,528467.0,691525.0,3017925.507343292,West South Central,7563.0,0.0,9005.8,11970.0
2021-02-22,Arkansas,usa,535413.0,691525.0,3017925.507343292,West South Central,6946.0,0.0,8662.5,9975.0
2021-02-23,Arkansas,usa,540192.0,794230.0,3017925.507343292,West South Central,4779.0,102705.0,8107.714285714285,23222.14285714286
2021-02-24,Arkansas,usa,554466.0,816730.0,3017925.507343292,West South Central,14274.0,22500.0,9645.285714285714,23929.285714285714
2021-02-25,Arkansas,usa,572553.0,826130.0,3017925.507343292,West South Central,18087.0,9400.0,11688.0,23129.285714285714
2021-02-26,Arkansas,usa,597990.0,861230.0,3017925.507343292,West South Central,25437.0,35100.0,11531.285714285714,24243.571428571428
2021-02-27,Arkansas,usa,622665.0,892660.0,3017925.507343292,West South Central,24675.0,31430.0,14537.285714285714,28733.571428571428
2021-02-28,Arkansas,usa,649311.0,892660.0,3017925.507343292,West South Central,26646.0,0.0,17263.428571428572,28733.571428571428
2021-03-01,Arkansas,usa,661572.0,892660.0,3017925.507343292,West South Central,12261.0,0.0,18022.714285714286,28733.571428571428
2021-03-02,Arkansas,usa,670815.0,963040.0,3017925.507343292,West South Central,9243.0,70380.0,18660.428571428572,24115.714285714286
2021-03-03,Arkansas,usa,687433.0,964840.0,3017925.507343292,West South Central,16618.0,1800.0,18995.285714285714,21158.571428571428
2021-03-04,Arkansas,usa,704368.0,990640.0,3017925.507343292,West South Central,16935.0,25800.0,18830.714285714286,23501.428571428572
2021-03-05,Arkansas,usa,723756.0,1064920.0,3017925.507343292,West South Central,19388.0,74280.0,17966.571428571428,29098.571428571428
2021-03-06,Arkansas,usa,744139.0,1088150.0,3017925.507343292,West South Central,20383.0,23230.0,17353.428571428572,27927.14285714286
2021-03-07,Arkansas,usa,765260.0,1088150.0,3017925.507343292,West South Central,21121.0,0.0,16564.14285714286,27927.14285714286
2021-03-08,Arkansas,usa,773357.0,1088150.0,3017925.507343292,West South Central,8097.0,0.0,15969.285714285714,27927.14285714286
2021-03-09,Arkansas,usa,782750.0,1158630.0,3017925.507343292,West South Central,9393.0,70480.0,15990.714285714286,27941.428571428572
2021-03-10,Arkansas,usa,799184.0,1162330.0,3017925.507343292,West South Central,16434.0,3700.0,15964.42857142857,28212.85714285714
2021-03-11,Arkansas,usa,800091.0,1209300.0,3017925.507343292,West South Central,907.0,46970.0,13674.714285714286,31237.14285714286
2021-03-12,Arkansas,usa,836608.0,1222370.0,3017925.507343292,West South Central,36517.0,13070.0,16121.714285714286,22492.85714285714
2021-03-13,Arkansas,usa,882630.0,1251620.0,3017925.507343292,West South Central,46022.0,29250.0,19784.428571428572,23352.85714285714
2021-03-14,Arkansas,usa,882630.0,1251620.0,3017925.507343292,West South Central,0.0,0.0,16767.14285714286,23352.85714285714
2021-03-15,Arkansas,usa,892588.0,1251620.0,3017925.507343292,West South Central,9958.0,0.0,17033.0,23352.85714285714
2021-03-16,Arkansas,usa,897059.0,1332600.0,3017925.507343292,West South Central,4471.0,80980.0,16329.857142857143,24852.85714285714
2021-03-17,Arkansas,usa,912660.0,1336570.0,3017925.507343292,West South Central,15601.0,3970.0,16210.857142857143,24891.428571428572
2021-03-18,Arkansas,usa,929862.0,1359410.0,3017925.507343292,West South Central,17202.0,22840.0,18538.714285714286,21444.285714285714
2021-03-19,Arkansas,usa,952919.0,1407320.0,3017925.507343292,West South Central,23057.0,47910.0,16615.85714285714,26421.428571428572
2021-03-20,Arkansas,usa,974973.0,1466950.0,3017925.507343292,West South Central,22054.0,59630.0,13191.857142857143,30761.428571428572
2021-03-21,Arkansas,usa,999488.0,1466950.0,3017925.507343292,West South Central,24515.0,0.0,16694.0,30761.428571428572
2021-03-22,Arkansas,usa,1008575.0,1466950.0,3017925.507343292,West South Central,9087.0,0.0,16569.571428571428,30761.428571428572
2021-03-23,Arkansas,usa,1012415.0,1535620.0,3017925.507343292,West South Central,3840.0,68670.0,16479.428571428572,29002.85714285714
2021-03-24,Arkansas,usa,1032499.0,1537720.0,3017925.507343292,West South Central,20084.0,2100.0,17119.85714285714,28735.714285714286
2021-03-25,Arkansas,usa,1056307.0,1576060.0,3017925.507343292,West South Central,23808.0,38340.0,18063.571428571428,30950.0
2021-03-26,Arkansas,usa,1086176.0,1608210.0,3017925.507343292,West South Central,29869.0,32150.0,19036.714285714286,28698.571428571428
2021-03-27,Arkansas,usa,1114449.0,1662850.0,3017925.507343292,West South Central,28273.0,54640.0,19925.14285714286,27985.714285714286
2021-03-28,Arkansas,usa,1143893.0,1662850.0,3017925.507343292,West South Central,29444.0,0.0,20629.285714285714,27985.714285714286
2021-03-29,Arkansas,usa,1153739.0,1662850.0,3017925.507343292,West South Central,9846.0,0.0,20737.714285714286,27985.714285714286
2021-03-30,Arkansas,usa,1159108.0,1744560.0,3017925.507343292,West South Central,5369.0,81710.0,20956.14285714286,29848.571428571428
2021-03-31,Arkansas,usa,1183295.0,1763540.0,3017925.507343292,West South Central,24187.0,18980.0,21542.285714285714,32260.0
2021-04-01,Arkansas,usa,1209965.0,1814280.0,3017925.507343292,West South Central,26670.0,50740.0,21951.14285714286,34031.42857142857
2021-04-02,Arkansas,usa,1244076.0,1838220.0,3017925.507343292,West South Central,34111.0,23940.0,22557.14285714286,32858.57142857143
2021-04-03,Arkansas,usa,1305535.0,1908100.0,3017925.507343292,West South Central,61459.0,69880.0,27298.0,35035.71428571428
2021-04-04,Arkansas,usa,1306811.0,1908100.0,3017925.507343292,West South Central,1276.0,0.0,23274.0,35035.71428571428
2021-04-05,Arkansas,usa,1316063.0,1908100.0,3017925.507343292,West South Central,9252.0,0.0,23189.14285714286,35035.71428571428
2021-04-06,Arkansas,usa,1325141.0,1977830.0,3017925.507343292,West South Central,9078.0,69730.0,23719.0,33324.28571428572
2021-04-07,Arkansas,usa,1351223.0,2024830.0,3017925.507343292,West South Central,26082.0,47000.0,23989.714285714286,37327.142857142855
2021-04-08,Arkansas,usa,1379591.0,2035230.0,3017925.507343292,West South Central,28368.0,10400.0,24232.285714285714,31564.285714285714
2021-04-09,Arkansas,usa,1405741.0,2121930.0,3017925.507343292,West South Central,26150.0,86700.0,23095.0,40530.0
2021-04-10,Arkansas,usa,1440169.0,2138430.0,3017925.507343292,West South Central,34428.0,16500.0,19233.428571428572,32904.28571428572
2021-04-11,Arkansas,usa,1469291.0,2138430.0,3017925.507343292,West South Central,29122.0,0.0,23211.428571428572,32904.28571428572
2021-04-12,Arkansas,usa,1478774.0,2138430.0,3017925.507343292,West South Central,9483.0,0.0,23244.428571428572,32904.28571428572
2021-04-13,Arkansas,usa,1484206.0,2228060.0,3017925.507343292,West South Central,5432.0,89630.0,22723.571428571428,35747.142857142855
2021-04-14,Arkansas,usa,1508295.0,2243300.0,3017925.507343292,West South Central,24089.0,15240.0,22438.85714285714,31210.0
